x	y
34444.988	0.015
34550.125	0.015
34550.125	0.015
34655.613	0.015
34655.613	0.015
34765.945	0.015
34872.090	0.015
34872.090	0.015
34978.531	0.015
35085.324	0.015
35085.324	0.015
35192.473	0.015
35416.473	0.015
35755.430	0.015
35755.430	0.015
35755.430	0.015
35864.594	0.015
35940.695	0.015
35940.695	0.015
36050.395	0.015
36050.395	0.015
36050.395	0.015
36050.395	0.015
36050.395	0.015
36050.395	0.014
36165.199	0.014
36165.199	0.014
36280.336	0.014
36280.336	0.014
36280.336	0.014
36356.926	0.014
36356.926	0.014
36467.871	0.014
36467.871	0.014
36467.871	0.014
36661.598	0.014
36778.344	0.014
37012.500	0.014
37125.473	0.014
37125.473	0.014
37243.699	0.014
37243.699	0.014
37243.699	0.014
37243.699	0.014
37243.699	0.014
37361.836	0.014
37361.836	0.014
37361.836	0.014
37475.879	0.014
37475.879	0.014
37735.629	0.014
37975.816	0.014
37975.816	0.013
37975.816	0.013
38096.750	0.013
38096.750	0.013
38192.113	0.013
38213.031	0.013
38213.031	0.013
38294.113	0.013
38294.113	0.013
38411.000	0.013
38411.000	0.013
38528.273	0.013
38610.023	0.013
38727.875	0.013
38803.625	0.013
38846.117	0.013
38846.117	0.013
38969.340	0.013
38969.340	0.013
39088.285	0.013
39207.625	0.013
39207.625	0.013
39290.820	0.013
39410.746	0.013
39410.746	0.013
39531.074	0.013
39614.922	0.013
39735.871	0.013
39735.871	0.013
39735.871	0.013
39857.156	0.013
39984.078	0.013
39984.078	0.013
40110.914	0.013
40110.914	0.013
40238.645	0.013
40238.645	0.012
40323.992	0.012
40323.992	0.012
40452.402	0.012
40452.402	0.012
40452.402	0.012
40575.875	0.012
40704.586	0.012
40704.586	0.012
40964.242	0.012
40964.242	0.012
41089.277	0.012
41214.730	0.012
41345.465	0.012
41471.664	0.012
41471.664	0.012
41471.664	0.012
41471.664	0.012
41603.730	0.012
41603.730	0.012
41603.730	0.012
41603.730	0.012
41692.043	0.012
41780.438	0.012
41912.969	0.012
42001.902	0.012
42135.656	0.012
42264.266	0.012
42488.297	0.012
42488.297	0.012
42488.297	0.012
42488.297	0.012
42623.633	0.012
42623.633	0.012
42753.699	0.012
42753.699	0.012
42889.848	0.012
43020.762	0.012
43152.109	0.012
43152.109	0.011
43152.109	0.011
43289.488	0.011
43426.809	0.011
43426.809	0.011
43565.098	0.011
43703.793	0.011
43703.793	0.011
43837.227	0.011
43971.031	0.011
44250.980	0.011
44391.898	0.011
44391.898	0.011
44391.898	0.011
44527.395	0.011
44600.641	0.011
44736.777	0.011
44879.238	0.011
44879.238	0.011
44974.430	0.011
44974.430	0.011
45117.094	0.011
45254.840	0.011
45254.840	0.011
45254.840	0.011
45392.973	0.011
45392.973	0.011
45531.562	0.011
45531.562	0.011
45531.562	0.011
45531.562	0.011
45670.613	0.011
45670.613	0.011
45670.613	0.011
45815.977	0.011
45913.191	0.011
45913.191	0.010
46058.832	0.010
46058.832	0.010
46205.465	0.010
46205.465	0.010
46352.605	0.010
46352.605	0.010
46494.164	0.010
46636.043	0.010
46734.996	0.010
46877.645	0.010
46877.645	0.010
46977.113	0.010
47120.500	0.010
47120.500	0.010
47264.367	0.010
47264.367	0.010
47408.711	0.010
47408.711	0.010
47508.680	0.010
47508.680	0.010
47609.445	0.010
47609.445	0.010
47710.465	0.010
47862.398	0.010
47963.363	0.010
47963.363	0.010
48116.102	0.010
48116.102	0.010
48262.969	0.010
48262.969	0.010
48262.969	0.010
48410.320	0.010
48410.320	0.009
48558.082	0.009
48558.082	0.009
48558.082	0.009
48712.715	0.009
48712.715	0.009
48712.715	0.009
48712.715	0.009
48806.750	0.009
48816.035	0.009
48816.035	0.009
48816.035	0.009
48816.035	0.009
48816.035	0.009
48816.035	0.009
48970.883	0.009
48970.883	0.009
48970.883	0.009
48970.883	0.009
48970.883	0.009
48970.883	0.009
49120.398	0.009
49120.398	0.009
49120.398	0.009
49270.410	0.009
49270.410	0.009
49270.410	0.009
49427.230	0.009
49584.629	0.009
49584.629	0.009
49584.629	0.009
49584.629	0.009
49689.801	0.009
49689.801	0.009
49689.801	0.009
49689.801	0.009
49794.660	0.009
49794.660	0.009
49794.660	0.009
49794.660	0.009
49794.660	0.009
49946.648	0.009
49946.648	0.009
49946.648	0.009
50105.703	0.009
50105.703	0.009
50105.703	0.009
50258.641	0.009
50412.086	0.009
50519.012	0.009
50519.012	0.009
50519.012	0.009
50519.012	0.009
50673.254	0.009
50827.926	0.009
50827.926	0.009
50827.926	0.009
50983.109	0.009
50983.109	0.009
50983.109	0.009
51307.699	0.009
51307.699	0.008
51471.047	0.008
51471.047	0.008
51580.262	0.008
51580.262	0.008
51737.699	0.008
51737.699	0.008
51737.699	0.008
51902.457	0.008
52011.941	0.008
52011.941	0.008
52011.941	0.008
52170.742	0.008
52170.742	0.008
52336.836	0.008
52336.836	0.008
52476.617	0.008
52643.727	0.008
52804.410	0.008
52804.410	0.008
52804.410	0.008
52965.629	0.008
52965.629	0.008
52965.629	0.008
52965.629	0.008
52965.629	0.008
52965.629	0.008
53133.641	0.008
53302.801	0.008
53302.801	0.008
53465.539	0.008
53465.539	0.008
53465.539	0.008
53628.734	0.008
53628.734	0.008
53628.734	0.008
53792.469	0.008
53792.469	0.008
53792.469	0.008
53792.469	0.008
53956.660	0.008
53956.660	0.008
54121.395	0.008
54121.395	0.008
54121.395	0.008
54286.680	0.008
54286.680	0.008
54286.680	0.008
54452.336	0.008
54452.336	0.008
54567.875	0.008
54567.875	0.008
54567.875	0.008
54734.434	0.008
54901.543	0.008
54901.543	0.008
55069.121	0.008
55069.121	0.008
55069.121	0.008
55237.254	0.008
55405.855	0.008
55405.855	0.008
55405.855	0.008
55405.855	0.008
55523.418	0.008
55692.984	0.007
55692.984	0.007
55810.422	0.007
55810.422	0.007
55988.102	0.007
56159.043	0.007
56159.043	0.007
56159.043	0.007
56337.832	0.007
56337.832	0.007
56509.840	0.007
56509.840	0.007
56509.840	0.007
56689.840	0.007
56689.840	0.007
56689.840	0.007
56689.840	0.007
56862.828	0.007
56862.828	0.007
57224.855	0.007
57346.230	0.007
57346.230	0.007
57346.230	0.007
57346.230	0.007
57371.262	0.007
57521.316	0.007
57696.887	0.007
57696.887	0.007
57696.887	0.007
57873.043	0.007
57873.043	0.007
57873.043	0.007
57873.043	0.007
58049.691	0.007
58049.691	0.007
58172.863	0.007
58350.473	0.007
58350.473	0.007
58528.574	0.007
58528.574	0.007
58714.234	0.007
58714.234	0.007
58901.207	0.007
58901.207	0.007
59088.727	0.007
59088.727	0.007
59276.262	0.007
59276.262	0.007
59464.926	0.007
59464.926	0.007
59646.480	0.007
59646.480	0.007
59836.371	0.007
59963.336	0.007
59963.336	0.007
60146.363	0.007
60146.363	0.007
60337.254	0.007
60337.254	0.006
60521.371	0.006
60521.371	0.006
60706.199	0.006
60706.199	0.006
60706.199	0.006
60891.445	0.006
60891.445	0.006
60891.445	0.006
61020.645	0.006
61206.898	0.006
61206.898	0.006
61401.812	0.006
61401.812	0.006
61589.230	0.006
61589.230	0.006
61785.359	0.006
61785.359	0.006
61785.359	0.006
62112.863	0.006
62302.449	0.006
62302.449	0.006
62492.668	0.006
62492.668	0.006
62691.621	0.006
62691.621	0.006
62890.484	0.006
62890.484	0.006
63090.758	0.006
63090.758	0.006
63291.668	0.006
63493.168	0.006
63687.020	0.006
63881.410	0.006
63881.410	0.006
64076.449	0.006
64076.449	0.006
64272.031	0.006
64272.031	0.006
64475.906	0.006
64475.906	0.006
64672.762	0.006
64672.762	0.006
64878.656	0.006
64878.656	0.006
64878.656	0.006
65085.258	0.006
65085.258	0.006
65291.715	0.006
65609.648	0.006
65638.562	0.006
65638.562	0.006
65638.562	0.006
65777.836	0.006
65917.406	0.006
65917.406	0.006
65917.406	0.006
66118.609	0.006
66118.609	0.006
66258.195	0.006
66469.078	0.006
66469.078	0.006
66672.023	0.006
66813.438	0.006
67238.812	0.006
67444.047	0.006
67444.047	0.006
67649.961	0.006
67865.391	0.006
68081.453	0.005
68442.328	0.005
68587.555	0.005
68587.555	0.005
68805.906	0.005
69243.977	0.005
69243.977	0.005
69464.422	0.005
69464.422	0.005
69464.422	0.005
69685.633	0.005
69906.680	0.005
70129.297	0.005
70343.352	0.005
70343.352	0.005
70343.352	0.005
70558.117	0.005
70558.117	0.005
70558.117	0.005
70558.117	0.005
71007.281	0.005
71157.945	0.005
71157.945	0.005
71375.203	0.005
71375.203	0.005
71375.203	0.005
71602.430	0.005
72211.195	0.005
72441.094	0.005
72594.805	0.005
72594.805	0.005
72816.383	0.005
72816.383	0.005
72816.383	0.005
72816.383	0.005
72970.047	0.005
72970.047	0.005
72970.047	0.005
73435.469	0.005
73659.617	0.005
73884.508	0.005
73884.508	0.005
74267.281	0.005
74740.117	0.005
74978.062	0.005
74978.062	0.005
75206.977	0.005
75206.977	0.005
75206.977	0.005
75685.734	0.005
75926.750	0.005
76087.859	0.005
76087.859	0.005
76087.859	0.005
76087.859	0.005
76087.859	0.005
76320.102	0.005
76481.094	0.005
76741.648	0.004
77214.016	0.004
77214.016	0.004
77376.898	0.004
77376.898	0.004
77623.305	0.004
77623.305	0.004
77623.305	0.004
78035.656	0.004
78283.195	0.004
78532.484	0.004
78532.484	0.004
78772.188	0.004
78772.188	0.004
78772.188	0.004
79023.039	0.004
79023.039	0.004
79273.703	0.004
79526.148	0.004
79779.336	0.004
79779.336	0.004
80022.906	0.004
80022.906	0.004
80022.906	0.004
80532.320	0.004
80778.195	0.004
80778.195	0.004
80778.195	0.004
81024.758	0.004
81282.781	0.004
81973.781	0.004
82485.828	0.004
82748.500	0.004
83010.984	0.004
83083.203	0.004
83259.422	0.004
83264.430	0.004
83264.430	0.004
83264.430	0.004
83523.531	0.004
83523.531	0.004
83523.531	0.004
83778.539	0.004
83778.539	0.004
83778.539	0.004
83778.539	0.004
84045.398	0.004
84312.898	0.004
84570.320	0.004
84570.320	0.004
84570.320	0.004
84828.453	0.004
84828.453	0.004
85008.445	0.004
85008.445	0.004
85267.914	0.004
85267.914	0.004
85267.914	0.004
85528.250	0.004
85528.250	0.004
85789.312	0.004
85789.312	0.004
86051.234	0.004
86051.234	0.004
86051.234	0.004
86051.234	0.004
86051.234	0.004
86051.234	0.004
86324.195	0.004
86324.195	0.004
86599.094	0.004
86863.422	0.004
87140.039	0.004
87416.453	0.004
87416.453	0.004
87694.758	0.004
87962.500	0.004
87962.500	0.004
87962.500	0.004
88242.539	0.004
88242.539	0.004
88522.453	0.004
88804.352	0.004
88804.352	0.004
88992.781	0.004
88992.781	0.004
89276.102	0.004
89276.102	0.004
89313.305	0.004
89548.672	0.004
89548.672	0.004
89548.672	0.004
89832.727	0.003
89832.727	0.003
90023.336	0.003
90023.336	0.003
90309.945	0.003
90501.570	0.003
90501.570	0.003
90788.648	0.003
90788.648	0.003
91065.906	0.003
91355.758	0.003
91355.758	0.003
91646.680	0.003
91646.680	0.003
91938.445	0.003
92230.086	0.003
92230.086	0.003
92511.672	0.003
92511.672	0.003
92707.969	0.003
92707.969	0.003
92904.609	0.003
92904.609	0.003
92904.609	0.003
93101.734	0.003
93101.734	0.003
93298.133	0.003
93298.133	0.003
93496.102	0.003
93694.484	0.003
93980.469	0.003
93980.469	0.003
94267.398	0.003
94567.516	0.003
94567.516	0.003
94856.242	0.003
95057.438	0.003
95057.438	0.003
95258.039	0.003
95258.039	0.003
95764.070	0.003
96056.531	0.003
96056.531	0.003
96362.258	0.003
96362.258	0.003
96656.469	0.003
96656.469	0.003
96963.070	0.003
96963.070	0.003
97168.734	0.003
97168.734	0.003
97478.164	0.003
97478.164	0.003
97685.000	0.003
97685.000	0.003
97994.859	0.003
98306.844	0.003
98306.844	0.003
98306.844	0.003
98619.898	0.003
98619.898	0.003
98619.898	0.003
98932.727	0.003
98932.727	0.003
99247.781	0.003
99458.289	0.003
99458.289	0.003
99775.008	0.003
99985.484	0.003
1.003e5	0.003
1.003e5	0.003
1.006e5	0.003
1.006e5	0.003
1.011e5	0.003
1.011e5	0.003
1.015e5	0.003
1.016e5	0.003
1.017e5	0.003
1.017e5	0.003
1.017e5	0.003
1.023e5	0.003
1.030e5	0.003
1.030e5	0.003
1.030e5	0.003
1.033e5	0.003
1.036e5	0.003
1.036e5	0.003
1.038e5	0.003
1.040e5	0.003
1.047e5	0.003
1.047e5	0.003
1.050e5	0.003
1.050e5	0.003
1.050e5	0.003
1.052e5	0.003
1.056e5	0.003
1.056e5	0.003
1.059e5	0.003
1.066e5	0.003
1.068e5	0.003
1.071e5	0.003
1.071e5	0.003
1.071e5	0.003
1.074e5	0.003
1.074e5	0.003
1.074e5	0.003
1.080e5	0.003
1.084e5	0.003
1.087e5	0.003
1.087e5	0.003
1.087e5	0.003
1.090e5	0.003
1.097e5	0.003
1.101e5	0.003
1.101e5	0.003
1.104e5	0.002
1.104e5	0.002
1.108e5	0.002
1.111e5	0.002
1.115e5	0.002
1.115e5	0.002
1.115e5	0.002
1.115e5	0.002
1.118e5	0.002
1.121e5	0.002
1.121e5	0.002
1.121e5	0.002
1.125e5	0.002
1.128e5	0.002
1.128e5	0.002
1.132e5	0.002
1.132e5	0.002
1.132e5	0.002
1.136e5	0.002
1.139e5	0.002
1.143e5	0.002
1.143e5	0.002
1.143e5	0.002
1.146e5	0.002
1.150e5	0.002
1.154e5	0.002
1.154e5	0.002
1.157e5	0.002
1.160e5	0.002
1.162e5	0.002
1.166e5	0.002
1.169e5	0.002
1.169e5	0.002
1.172e5	0.002
1.174e5	0.002
1.178e5	0.002
1.178e5	0.002
1.178e5	0.002
1.181e5	0.002
1.181e5	0.002
1.185e5	0.002
1.185e5	0.002
1.185e5	0.002
1.189e5	0.002
1.189e5	0.002
1.192e5	0.002
1.196e5	0.002
1.196e5	0.002
1.199e5	0.002
1.202e5	0.002
1.202e5	0.002
1.205e5	0.002
1.205e5	0.002
1.206e5	0.002
1.209e5	0.002
1.209e5	0.002
1.213e5	0.002
1.213e5	0.002
1.213e5	0.002
1.215e5	0.002
1.215e5	0.002
1.215e5	0.002
1.218e5	0.002
1.222e5	0.002
1.225e5	0.002
1.225e5	0.002
1.229e5	0.002
1.229e5	0.002
1.229e5	0.002
1.233e5	0.002
1.236e5	0.002
1.236e5	0.002
1.236e5	0.002
1.238e5	0.002
1.241e5	0.002
1.245e5	0.002
1.249e5	0.002
1.253e5	0.002
1.253e5	0.002
1.257e5	0.002
1.257e5	0.002
1.257e5	0.002
1.260e5	0.002
1.260e5	0.002
1.264e5	0.002
1.264e5	0.002
1.268e5	0.002
1.268e5	0.002
1.271e5	0.002
1.271e5	0.002
1.275e5	0.002
1.275e5	0.002
1.275e5	0.002
1.279e5	0.002
1.283e5	0.002
1.283e5	0.002
1.287e5	0.002
1.287e5	0.002
1.291e5	0.002
1.291e5	0.002
1.295e5	0.002
1.299e5	0.002
1.303e5	0.002
1.307e5	0.002
1.307e5	0.002
1.314e5	0.002
1.314e5	0.002
1.314e5	0.002
1.318e5	0.002
1.322e5	0.002
1.322e5	0.002
1.322e5	0.002
1.326e5	0.002
1.326e5	0.002
1.330e5	0.002
1.330e5	0.002
1.334e5	0.002
1.334e5	0.002
1.334e5	0.002
1.334e5	0.002
1.334e5	0.002
1.338e5	0.002
1.338e5	0.002
1.343e5	0.002
1.343e5	0.002
1.347e5	0.002
1.347e5	0.002
1.351e5	0.002
1.351e5	0.002
1.355e5	0.002
1.359e5	0.002
1.359e5	0.002
1.364e5	0.002
1.364e5	0.002
1.364e5	0.002
1.366e5	0.002
1.369e5	0.002
1.369e5	0.002
1.373e5	0.002
1.373e5	0.002
1.373e5	0.002
1.376e5	0.002
1.376e5	0.002
1.376e5	0.002
1.381e5	0.002
1.385e5	0.002
1.385e5	0.002
1.389e5	0.002
1.393e5	0.002
1.398e5	0.002
1.402e5	0.002
1.402e5	0.002
1.402e5	0.002
1.406e5	0.002
1.406e5	0.002
1.408e5	0.002
1.411e5	0.002
1.411e5	0.002
1.415e5	0.002
1.415e5	0.002
1.415e5	0.002
1.418e5	0.002
1.418e5	0.002
1.421e5	0.002
1.421e5	0.002
1.424e5	0.002
1.429e5	0.002
1.429e5	0.002
1.433e5	0.002
1.433e5	0.002
1.438e5	0.002
1.438e5	0.002
1.438e5	0.002
1.442e5	0.002
1.451e5	0.002
1.451e5	0.002
1.456e5	0.002
1.459e5	0.002
1.459e5	0.002
1.463e5	0.002
1.463e5	0.002
1.468e5	0.002
1.471e5	0.002
1.471e5	0.002
1.471e5	0.002
1.471e5	0.002
1.471e5	0.002
1.474e5	0.002
1.477e5	0.002
1.477e5	0.002
1.482e5	0.002
1.486e5	0.002
1.486e5	0.002
1.491e5	0.002
1.491e5	0.002
1.496e5	0.002
1.500e5	0.001
1.500e5	0.001
1.505e5	0.001
1.510e5	0.001
1.510e5	0.001
1.514e5	0.001
1.519e5	0.001
1.519e5	0.001
1.519e5	0.001
1.519e5	0.001
1.524e5	0.001
1.524e5	0.001
1.529e5	0.001
1.529e5	0.001
1.529e5	0.001
1.533e5	0.001
1.533e5	0.001
1.533e5	0.001
1.533e5	0.001
1.533e5	0.001
1.533e5	0.001
1.538e5	0.001
1.538e5	0.001
1.543e5	0.001
1.543e5	0.001
1.545e5	0.001
1.550e5	0.001
1.553e5	0.001
1.553e5	0.001
1.557e5	0.001
1.557e5	0.001
1.557e5	0.001
1.561e5	0.001
1.561e5	0.001
1.561e5	0.001
1.566e5	0.001
1.566e5	0.001
1.571e5	0.001
1.576e5	0.001
1.581e5	0.001
1.586e5	0.001
1.586e5	0.001
1.591e5	0.001
1.591e5	0.001
1.596e5	0.001
1.601e5	0.001
1.606e5	0.001
1.606e5	0.001
1.606e5	0.001
1.611e5	0.001
1.611e5	0.001
1.614e5	0.001
1.619e5	0.001
1.619e5	0.001
1.624e5	0.001
1.629e5	0.001
1.633e5	0.001
1.643e5	0.001
1.643e5	0.001
1.648e5	0.001
1.651e5	0.001
1.651e5	0.001
1.657e5	0.001
1.657e5	0.001
1.662e5	0.001
1.667e5	0.001
1.667e5	0.001
1.673e5	0.001
1.678e5	0.001
1.683e5	0.001
1.683e5	0.001
1.689e5	0.001
1.694e5	0.001
1.694e5	0.001
1.699e5	0.001
1.699e5	0.001
1.705e5	0.001
1.710e5	0.001
1.710e5	0.001
1.715e5	0.001
1.715e5	0.001
1.721e5	0.001
1.721e5	0.001
1.721e5	0.001
1.721e5	0.001
1.726e5	0.001
1.726e5	0.001
1.726e5	0.001
1.730e5	0.001
1.730e5	0.001
1.730e5	0.001
1.730e5	0.001
1.735e5	0.001
1.735e5	0.001
1.741e5	0.001
1.750e5	0.001
1.750e5	0.001
1.750e5	0.001
1.753e5	0.001
1.753e5	0.001
1.759e5	0.001
1.759e5	0.001
1.764e5	0.001
1.770e5	0.001
1.770e5	0.001
1.770e5	0.001
1.775e5	0.001
1.775e5	0.001
1.778e5	0.001
1.782e5	0.001
1.782e5	0.001
1.787e5	0.001
1.793e5	0.001
1.793e5	0.001
1.797e5	0.001
1.797e5	0.001
1.797e5	0.001
1.797e5	0.001
1.802e5	0.001
1.802e5	0.001
1.808e5	0.001
1.808e5	0.001
1.814e5	0.001
1.814e5	0.001
1.819e5	0.001
1.819e5	0.001
1.825e5	0.001
1.825e5	0.001
1.829e5	0.001
1.829e5	0.001
1.838e5	0.001
1.838e5	0.001
1.844e5	0.001
1.850e5	0.001
1.856e5	0.001
1.856e5	0.001
1.856e5	0.001
1.861e5	0.001
1.866e5	0.001
1.867e5	0.001
1.867e5	0.001
1.873e5	0.001
1.873e5	0.001
1.873e5	0.001
1.879e5	0.001
1.879e5	0.001
1.883e5	0.001
1.887e5	0.001
1.887e5	0.001
1.893e5	0.001
1.893e5	0.001
1.899e5	9.984e-4
1.899e5	9.961e-4
1.903e5	9.915e-4
1.908e5	9.892e-4
1.908e5	9.854e-4
1.914e5	9.823e-4
1.920e5	9.801e-4
1.920e5	9.786e-4
1.926e5	9.749e-4
1.932e5	9.711e-4
1.938e5	9.667e-4
1.944e5	9.623e-4
1.948e5	9.564e-4
1.948e5	9.549e-4
1.954e5	9.528e-4
1.960e5	9.485e-4
1.960e5	9.426e-4
1.966e5	9.405e-4
1.966e5	9.383e-4
1.977e5	9.311e-4
1.977e5	9.290e-4
1.977e5	9.276e-4
1.989e5	9.234e-4
1.989e5	9.220e-4
1.995e5	9.199e-4
2.001e5	9.157e-4
2.007e5	9.137e-4
2.014e5	9.074e-4
2.014e5	9.053e-4
2.020e5	9.033e-4
2.020e5	8.956e-4
2.027e5	8.915e-4
2.030e5	9.006e-4
2.033e5	8.881e-4
2.039e5	8.848e-4
2.039e5	8.834e-4
2.039e5	8.814e-4
2.045e5	8.793e-4
2.045e5	8.780e-4
2.045e5	8.760e-4
2.045e5	8.733e-4
2.045e5	8.693e-4
2.052e5	8.673e-4
2.052e5	8.619e-4
2.056e5	8.566e-4
2.056e5	8.547e-4
2.061e5	8.547e-4
2.061e5	8.514e-4
2.067e5	8.495e-4
2.067e5	8.476e-4
2.073e5	8.456e-4
2.078e5	8.430e-4
2.078e5	8.385e-4
2.084e5	8.353e-4
2.091e5	8.353e-4
2.095e5	8.302e-4
2.108e5	8.265e-4
2.114e5	8.265e-4
2.114e5	8.246e-4
2.119e5	8.215e-4
2.125e5	8.184e-4
2.125e5	8.165e-4
2.130e5	8.147e-4
2.130e5	8.129e-4
2.130e5	8.111e-4
2.137e5	8.098e-4
2.137e5	8.079e-4
2.143e5	8.061e-4
2.143e5	8.048e-4
2.143e5	8.030e-4
2.150e5	8.018e-4
2.150e5	8.000e-4
2.160e5	7.999e-4
